Id,City Name,State Name,latitude,longitude,year,month,day,Pollution Level,AQI Level,Vulnerable Population,Hospital Admissions,Renewable Energy Source,Particulate Matter,Nitrogen Oxides,Sulfur Dioxide,Ozone,Carbon Monoxide
5343,Fort Dodge,Iowa,42.4975,-94.168,2021,1,1,7,65,Elderly,8,Hydroelectric,31,32,28,32,42
5344,Ames,Iowa,42.0347,-93.6199,2021,1,1,6,60,Low income,12,Solar power,26,22,33,27,47
5345,Burlington,Iowa,40.8075,-91.1129,2021,1,1,4,50,Children,6,Wind power,16,27,23,17,32
5346,Clinton,Iowa,41.8445,-90.2425,2021,1,1,5,55,Elderly,9,Solar power,21,32,28,22,42
5347,Des Moines,Iowa,41.5868,-93.625,2021,1,1,32,59,Elderly,6,Wind power,5,15,9,47,8
5348,Cedar Rapids,Iowa,41.9779,-91.6656,2021,2,2,28,63,Children,3,Wind power,4,14,7,45,9
5349,Sioux City,Iowa,42.4997,-96.4003,2021,3,3,34,68,Pregnant women,4,Solar power,6,16,10,49,8
5350,Waterloo,Iowa,42.4928,-92.3439,2021,4,4,27,61,Low income,2,Wind power,3,13,6,44,8
5351,Council Bluffs,Iowa,41.2619,-95.8608,2021,5,5,29,63,Elderly,3,Solar power,4,14,7,45,9
5352,Ames,Iowa,42.0347,-93.6199,2021,6,6,25,58,Children,2,Wind power,3,13,6,44,8
5353,Dubuque,Iowa,42.5006,-90.6646,2021,7,7,26,60,Pregnant women,3,Solar power,3,12,5,43,8
5354,Ankeny,Iowa,41.7297,-93.6058,2021,8,8,27,61,Low income,2,Wind power,3,13,6,44,8
5355,Marshalltown,Iowa,42.0495,-92.908,2021,9,9,29,63,Elderly,3,Solar power,4,14,7,45,9
5356,Fort Dodge,Iowa,42.4975,-94.168,2021,10,10,26,60,Children,2,Wind power,3,13,6,44,8
5357,Ottumwa,Iowa,41.0169,-92.4141,2021,11,11,28,63,Pregnant women,3,Solar power,4,14,7,45,9
5358,Wichita,Kansas,37.6872,-97.3301,2021,1,1,45,150,Children,2,Wind power,13,17,10,37,15
5359,Overland Park,Kansas,38.9822,-94.6708,2021,1,2,37,130,Elderly,1,Wind power,10,13,7,33,13
5360,Kansas City,Kansas,39.1142,-94.6275,2021,1,3,58,180,Pregnant women,4,Solar power,19,25,13,45,19
5361,Topeka,Kansas,39.0473,-95.6752,2021,1,4,40,135,Children,3,Wind power,14,19,11,38,16
5362,Olathe,Kansas,38.8814,-94.8191,2021,1,5,42,140,Elderly,2,Wind power,11,14,8,35,14
5363,Lawrence,Kansas,38.9717,-95.2353,2021,1,6,55,170,Pregnant women,3,Solar power,17,22,12,42,18
5364,Shawnee,Kansas,39.0228,-94.7152,2021,1,7,46,155,Children,2,Wind power,15,18,10,40,15
5365,Manhattan,Kansas,39.1836,-96.5717,2021,1,8,39,133,Elderly,1,Wind power,10,13,7,33,13
5366,Lenexa,Kansas,38.9536,-94.7336,2021,1,9,41,138,Pregnant women,2,Solar power,13,16,9,37,14
5367,Salina,Kansas,38.8403,-97.6114,2021,1,10,57,178,Children,4,Wind power,16,21,13,44,19
5368,Hutchinson,Kansas,38.0608,-97.9298,2021,1,11,50,160,Elderly,3,Wind power,12,15,9,36,16
5369,Wichita,Kansas,37.6872,-97.3301,2021,9,14,32,53,Elderly,15,Solar power,26,32,13,47,19
5370,Topeka,Kansas,39.0473,-95.6752,2021,10,5,42,65,Children,19,Wind power,21,35,11,54,24
5371,Lawrence,Kansas,38.9717,-95.2353,2021,11,22,38,57,Low income,11,Solar power,23,29,18,51,15
5372,Salina,Kansas,38.8403,-97.6114,2021,12,1,30,50,Elderly,9,Wind power,19,25,14,45,17
5373,Hutchinson,Kansas,38.0608,-97.9298,2021,6,18,29,48,Low income,9,Solar power,24,31,12,48,21
5374,Dodge City,Kansas,37.7528,-100.0171,2021,7,25,41,64,Children,16,Wind power,18,30,10,56,23
5375,Manhattan,Kansas,39.1836,-96.5717,2021,8,12,35,58,Elderly,12,Solar power,22,28,15,52,18
5376,Liberal,Kansas,37.0431,-100.921,2021,11,1,47,72,Low income,13,Wind power,27,34,16,57,27
5377,Emporia,Kansas,38.4043,-96.1819,2021,10,2,34,56,Children,10,Solar power,20,26,14,50,16
5378,Garden City,Kansas,37.9717,-100.8724,2021,12,7,44,67,Elderly,14,Wind power,23,32,15,54,22
5379,Louisville,Kentucky,38.2527,-85.7585,2021,1,1,20,50,Children,4,Wind power,6,12,8,17,12
5380,Lexington,Kentucky,38.0406,-84.5037,2021,1,2,25,60,Elderly,6,Solar power,11,22,18,22,17
5381,Bowling Green,Kentucky,36.9685,-86.4808,2021,1,3,18,45,Pregnant women,2,Wind power,9,17,13,20,14
5382,Owensboro,Kentucky,37.7749,-87.1133,2021,1,4,22,55,Respiratory problems,3,Solar power,13,24,15,24,18
5383,Covington,Kentucky,39.0837,-84.5086,2021,1,5,30,70,Children,5,Wind power,15,27,17,32,19
5384,Hopkinsville,Kentucky,36.8656,-87.4886,2021,1,6,28,65,Elderly,4,Solar power,16,32,15,29,21
5385,Paducah,Kentucky,37.0834,-88.6,2021,1,7,25,60,Pregnant women,3,Wind power,11,22,11,24,17
5386,Madisonville,Kentucky,37.3286,-87.4999,2021,1,8,20,50,Respiratory problems,2,Solar power,9,17,10,22,14
5387,Georgetown,Kentucky,38.2098,-84.5588,2021,1,9,18,45,Children,1,Wind power,8,14,9,17,12
5388,Nicholasville,Kentucky,37.8808,-84.573,2021,1,10,22,55,Elderly,3,Solar power,11,20,12,22,16
5389,Winchester,Kentucky,37.9901,-84.1797,2021,1,11,30,70,Pregnant women,6,Wind power,16,30,19,32,22
5390,Baton Rouge,Louisiana,30.4515,-91.1871,2021,1,1,47,55,Children,28,Solar power,12,25,11,49,12
5391,Shreveport,Louisiana,32.5252,-93.7502,2021,1,1,51,59,Elderly,20,Wind power,17,29,12,50,13
5392,New Orleans,Louisiana,29.9511,-90.0715,2021,1,1,48,56,Children,33,Biomass,15,28,12,51,13
5393,Lafayette,Louisiana,30.2241,-92.0198,2021,1,1,42,50,Elderly,18,Hydroelectric,14,23,10,46,12
5394,Lake Charles,Louisiana,30.213,-93.2044,2021,1,1,52,60,Children,25,Solar power,18,31,13,53,13
5395,Monroe,Louisiana,32.5093,-92.1193,2021,1,1,45,53,Elderly,21,Biomass,16,28,11,48,12
5396,Alexandria,Louisiana,31.3113,-92.4451,2021,1,1,49,57,Children,22,Wind power,17,30,12,52,13
5397,Houma,Louisiana,29.5958,-90.7195,2021,1,1,44,52,Elderly,17,Hydroelectric,13,26,11,47,12
5398,Kenner,Louisiana,30.0198,-90.2549,2021,1,1,46,54,Children,27,Solar power,14,26,11,48,12
5399,Minden,Louisiana,32.6129,-93.286,2021,1,1,53,61,Elderly,23,Wind power,19,33,13,55,13
5400,Bossier City,Louisiana,32.5159,-93.7321,2021,1,1,50,58,Children,25,Biomass,18,28,14,47,15
5401,Natchitoches,Louisiana,31.7607,-93.0863,2021,1,1,44,52,Elderly,16,Hydroelectric,13,25,10,46,12
5402,Opelousas,Louisiana,30.5335,-92.0815,2021,1,1,41,49,Children,18,Solar power,11,21,9,43,11
5403,Pineville,Louisiana,31.3227,-92.434,2021,1,1,48,56,Elderly,21,Wind power,16,28,12,50,13
5404,Thibodaux,Louisiana,29.7958,-90.8229,2021,1,1,43,51,Children,19,Biomass,14,24,10,45,12
5405,West Monroe,Louisiana,32.5185,-92.147,2021,1,1,44,52,Elderly,20,Hydroelectric,15,25,11,46,12
5406,Mandeville,Louisiana,30.3582,-90.0656,2021,1,1,45,53,Children,24,Solar power,15,27,11,47,12
5407,Crowley,Louisiana,30.2141,-92.3747,2021,1,1,47,55,Elderly,19,Wind power,15,26,11,49,12
5408,Bastrop,Louisiana,32.773,-91.916,2021,1,1,46,54,Children,21,Biomass,15,27,11,48,12
5409,Mansfield,Louisiana,32.0335,-93.703,2021,1,1,49,57,Elderly,22,Hydroelectric,17,31,12,51,13
5410,Zachary,Louisiana,30.648,-91.1563,2021,1,1,42,50,Children,26,Solar power,13,24,10,44,11
5411,Eunice,Louisiana,30.4944,-92.4176,2021,1,1,44,52,Elderly,17,Wind power,14,24,10,46,12
5412,Portland,Maine,43.6591,-70.2568,2021,1,1,28,34,Children,9,Wind power,7,16,7,30,10
5413,Lewiston,Maine,44.1004,-70.2148,2021,1,1,29,35,Elderly,7,Biomass,8,19,7,31,10
5414,Bangor,Maine,44.8016,-68.7712,2021,1,1,27,33,Children,9,Hydroelectric,6,15,6,29,9
5415,South Portland,Maine,43.6415,-70.2419,2021,1,1,30,36,Elderly,8,Solar power,8,18,7,32,10
5416,Auburn,Maine,44.0979,-70.2312,2021,1,1,28,34,Children,7,Wind power,7,17,7,30,10
5417,Biddeford,Maine,43.4918,-70.4636,2021,1,1,31,37,Elderly,9,Biomass,9,20,8,33,10
5418,Sanford,Maine,43.4399,-70.7748,2021,1,1,30,36,Children,8,Hydroelectric,8,18,7,32,10
5419,Scarborough,Maine,43.5779,-70.3724,2021,1,1,29,35,Elderly,8,Solar power,8,19,7,31,10
5420,Saco,Maine,43.5369,-70.4437,2021,1,1,31,37,Children,9,Wind power,9,20,8,33,10
5421,Brunswick,Maine,43.9145,-69.9658,2021,1,1,27,33,Elderly,7,Biomass,7,17,7,29,9
5422,Baltimore,Maryland,39.2904,-76.6122,2021,1,1,48,56,Children,40,Solar power,18,33,13,51,14
5423,Frederick,Maryland,39.4142,-77.4105,2021,1,1,42,50,Elderly,18,Wind power,14,26,11,45,13
5424,Rockville,Maryland,39.0839,-77.1532,2021,1,1,45,53,Children,31,Biomass,15,29,12,48,13
5425,Gaithersburg,Maryland,39.1434,-77.2014,2021,1,1,47,55,Elderly,22,Hydroelectric,13,25,11,49,13
5426,Annapolis,Maryland,38.9784,-76.4922,2021,1,1,43,51,Children,25,Solar power,16,31,13,46,14
5427,Hagerstown,Maryland,39.6418,-77.7203,2021,1,1,39,47,Elderly,15,Wind power,12,22,10,42,13
5428,Salisbury,Maryland,38.3655,-75.5996,2021,1,1,44,52,Children,20,Biomass,14,27,12,47,13
5429,College Park,Maryland,38.9969,-76.9348,2021,1,1,46,54,Elderly,24,Hydroelectric,11,25,11,48,14
5430,Laurel,Maryland,39.0993,-76.8483,2021,1,1,41,49,Children,19,Solar power,13,30,12,44,13
5431,Greenbelt,Maryland,38.9966,-76.9337,2021,1,1,47,55,Elderly,21,Wind power,15,26,11,49,13
5432,Takoma Park,Maryland,38.9779,-77.0075,2021,1,1,46,54,Children,18,Biomass,14,24,13,57,15
5433,Baltimore,Maryland,39.2904,-76.6122,2021,1,1,64,72,Children,109,Wind power,25,38,19,67,22
5434,Frederick,Maryland,39.4142,-77.4105,2021,1,1,52,60,Elderly,55,Solar power,18,29,15,58,18
5435,Rockville,Maryland,39.0839,-77.1539,2021,1,1,54,62,Children,36,Biomass,20,32,17,60,19
5436,Gaithersburg,Maryland,39.1434,-77.2014,2021,1,1,57,65,Elderly,42,Hydroelectric,21,33,17,62,20
5437,Annapolis,Maryland,38.9784,-76.4922,2021,1,1,48,56,Children,29,Solar power,16,25,13,52,16
5438,Hagerstown,Maryland,39.6418,-77.7207,2021,1,1,49,57,Elderly,20,Wind power,18,29,15,53,17
5439,College Park,Maryland,38.9807,-76.9378,2021,1,1,60,68,Children,33,Hydroelectric,24,36,18,65,21
5440,Greenbelt,Maryland,38.9966,-76.9337,2021,1,1,55,63,Elderly,22,Solar power,19,30,15,59,18
5441,Laurel,Maryland,39.0993,-76.8483,2021,1,1,58,66,Children,27,Biomass,21,34,17,61,19
5442,Westminster,Maryland,39.5754,-76.9958,2021,1,1,50,58,Elderly,17,Hydroelectric,17,27,14,55,17
5443,Boston,Massachusetts,42.3601,-71.0589,2021,1,1,16,60,Elderly,10,Solar power,8,34,19,52,37
5444,Worcester,Massachusetts,42.2626,-71.8023,2021,1,2,13,54,Children,5,Wind power,6,31,17,48,34
5445,Springfield,Massachusetts,42.1015,-72.5898,2021,1,3,19,66,Low income,7,Hydroelectric,11,40,21,62,42
5446,Lowell,Massachusetts,42.6334,-71.3162,2021,1,4,22,72,Respiratory problems,9,Solar power,14,46,23,72,48
5447,Cambridge,Massachusetts,42.3736,-71.1097,2021,1,5,14,56,Elderly,6,Wind power,7,33,18,54,36
5448,New Bedford,Massachusetts,41.6362,-70.9342,2021,1,6,18,64,Children,8,Solar power,10,39,20,60,40
5449,Brockton,Massachusetts,42.0834,-71.0184,2021,1,7,20,68,Low income,9,Hydroelectric,12,43,22,67,45
5450,Quincy,Massachusetts,42.2529,-71.0023,2021,1,8,15,58,Respiratory problems,6,Wind power,8,35,19,56,38
5451,Lynn,Massachusetts,42.4668,-70.9495,2021,1,9,21,70,Elderly,9,Solar power,13,47,24,70,47
5452,Fall River,Massachusetts,41.7015,-71.1551,2021,1,10,17,62,Children,7,Hydroelectric,9,37,20,58,39
5453,Newton,Massachusetts,42.337,-71.2092,2021,1,11,12,50,Low income,4,Wind power,5,28,15,44,31
5454,Boston,Massachusetts,42.3601,-71.0589,2021,1,1,6,25,Children,9,Solar power,16,14,11,34,14
5455,Worcester,Massachusetts,42.2626,-71.8023,2021,1,2,8,35,Children,7,Wind power,19,16,12,31,16
5456,Springfield,Massachusetts,42.1015,-72.5898,2021,1,3,9,40,Elderly,10,Solar power,21,19,14,35,19
5457,Lowell,Massachusetts,42.6334,-71.3162,2021,1,4,7,30,Pregnant women,5,Wind power,17,15,13,30,15
5458,Cambridge,Massachusetts,42.3736,-71.1097,2021,1,5,5,20,Elderly,6,Solar power,13,12,10,27,13
5459,New Bedford,Massachusetts,41.6362,-70.9342,2021,1,6,10,45,Elderly,9,Wind power,23,21,15,39,21
5460,Lynn,Massachusetts,42.4668,-70.9495,2021,1,7,7,30,Children,8,Solar power,17,16,12,31,15
5461,Quincy,Massachusetts,42.2529,-71.0023,2021,1,8,6,25,Elderly,4,Wind power,15,13,11,29,14
5462,Lowell,Massachusetts,42.6334,-71.3162,2021,1,19,7,30,Children,5,Solar power,17,14,11,29,14
5463,Medford,Massachusetts,42.4184,-71.1062,2021,1,20,6,25,Pregnant women,4,Wind power,15,13,11,28,14
5464,Newton,Massachusetts,42.337,-71.2092,2021,1,21,5,20,Elderly,3,Solar power,13,12,10,26,13
5465,Somerville,Massachusetts,42.3876,-71.0995,2021,1,22,6,25,Children,4,Wind power,15,13,11,28,14
5466,Quincy,Massachusetts,42.2529,-71.0023,2021,1,23,7,30,Pregnant women,5,Solar power,17,14,11,29,14
5467,Lawrence,Massachusetts,42.707,-71.1631,2021,1,24,8,35,Elderly,6,Wind power,19,16,12,31,16
5468,Newburyport,Massachusetts,42.8126,-70.8773,2021,1,25,5,20,Children,3,Solar power,13,12,10,26,13
5469,Watertown,Massachusetts,42.3709,-71.1828,2021,1,26,6,25,Pregnant women,4,Wind power,15,13,11,28,14
5470,Lynn,Massachusetts,42.4668,-70.9495,2021,1,27,7,30,Elderly,5,Solar power,17,14,11,29,14
5471,Beverly,Massachusetts,42.5584,-70.88,2021,1,28,6,25,Children,4,Wind power,15,13,11,28,14
5472,Gloucester,Massachusetts,42.6159,-70.661,2021,1,29,5,20,Pregnant women,3,Solar power,13,12,10,26,13
5473,Detroit,Michigan,42.3314,-83.0458,2021,1,1,7,30,Elderly,4,Solar power,15,15,11,30,13
5474,Grand Rapids,Michigan,42.9634,-85.6681,2021,1,2,6,25,Children,3,Wind power,13,13,10,28,12
5475,Warren,Michigan,42.5145,-83.0147,2021,1,3,8,35,Pregnant women,6,Solar power,17,16,12,31,15
5476,Flint,Michigan,43.0125,-83.6875,2021,1,4,9,40,Elderly,9,Wind power,21,19,14,36,19
5477,Lansing,Michigan,42.7325,-84.5555,2021,1,5,6,25,Children,3,Solar power,13,12,10,28,12
5478,Ann Arbor,Michigan,42.2808,-83.743,2021,1,6,5,20,Pregnant women,2,Wind power,11,11,9,26,11
5479,Dearborn,Michigan,42.3223,-83.1763,2021,1,7,8,35,Elderly,6,Solar power,19,17,13,34,17
5480,Livonia,Michigan,42.3684,-83.3527,2021,1,8,7,30,Children,5,Wind power,16,14,12,32,14
5481,Sterling Heights,Michigan,42.5803,-83.0302,2021,1,9,6,25,Pregnant women,3,Solar power,13,12,10,28,12
5482,Clinton Township,Michigan,42.5869,-82.9199,2021,1,10,5,20,Elderly,2,Wind power,10,10,9,25,11
5483,Dearborn Heights,Michigan,42.336,-83.2733,2021,1,11,8,35,Children,6,Solar power,19,17,13,20,13
5484,Minneapolis,Minnesota,44.9778,-93.265,2021,1,1,7,30,Children,5,Solar power,13,12,10,27,13
5485,Saint Paul,Minnesota,44.9537,-93.09,2021,1,2,6,25,Pregnant women,4,Wind power,15,13,11,29,14
5486,Rochester,Minnesota,44.0121,-92.4802,2021,1,3,5,20,Elderly,3,Solar power,13,12,10,27,13
5487,Duluth,Minnesota,46.7867,-92.1005,2021,1,4,8,35,Children,6,Wind power,19,16,12,31,16
5488,Bloomington,Minnesota,44.8378,-93.2881,2021,1,5,7,30,Pregnant women,5,Solar power,17,15,13,30,15
5489,Brooklyn Park,Minnesota,45.0941,-93.3563,2021,1,6,9,40,Elderly,9,Wind power,21,18,14,35,19
5490,Plymouth,Minnesota,45.0105,-93.4555,2021,1,7,8,35,Children,6,Solar power,20,17,12,33,17
5491,Eagan,Minnesota,44.8041,-93.1669,2021,1,8,6,25,Pregnant women,4,Wind power,15,13,11,29,14
5492,Burnsville,Minnesota,44.7677,-93.2777,2021,1,9,7,30,Elderly,5,Solar power,17,15,13,30,15
5493,Blaine,Minnesota,45.1602,-93.2349,2021,1,10,5,20,Children,3,Wind power,13,12,10,27,13
5494,Apple Valley,Minnesota,44.7319,-93.2177,2021,1,11,6,25,Pregnant women,4,Solar power,15,13,18,33,12
5495,Minneapolis,Minnesota,44.9778,-93.265,2021,1,20,5,20,Elderly,3,Wind power,14,13,10,30,13
5496,Saint Paul,Minnesota,44.9537,-93.09,2021,1,21,7,30,Children,5,Solar power,18,16,12,31,15
5497,Rochester,Minnesota,44.022,-92.463,2021,1,22,9,40,Elderly,9,Wind power,22,19,14,37,19
5498,Duluth,Minnesota,46.7867,-92.1005,2021,1,23,6,25,Children,4,Solar power,15,14,11,29,14
5499,Bloomington,Minnesota,44.8304,-93.3152,2021,1,24,4,15,Elderly,2,Wind power,12,11,9,26,12
5500,Brooklyn Park,Minnesota,45.0941,-93.3563,2021,1,25,6,25,Children,4,Solar power,15,14,11,29,14
5501,Plymouth,Minnesota,45.0105,-93.4555,2021,1,26,7,30,Pregnant women,5,Wind power,17,15,13,30,15
5502,Maple Grove,Minnesota,45.1187,-93.4656,2021,1,27,4,15,Children,2,Solar power,12,11,9,26,12
5503,Woodbury,Minnesota,44.9239,-92.9598,2021,1,28,5,20,Elderly,3,Wind power,14,13,10,30,13
5504,Blaine,Minnesota,45.1608,-93.2349,2021,1,29,6,25,Children,4,Solar power,15,14,11,29,14
5505,Jackson,Mississippi,32.2988,-90.1848,2021,1,1,35,53,Elderly,22,Solar power,13,19,12,31,19
5506,Gulfport,Mississippi,30.3674,-89.0928,2021,1,1,23,47,Children,10,Wind power,12,14,10,23,15
5507,Southaven,Mississippi,34.9884,-90.0126,2021,1,1,18,40,Low income,9,Hydroelectric,9,12,8,21,13
5508,Hattiesburg,Mississippi,31.3271,-89.2903,2021,1,1,28,50,Children,16,Geothermal,15,18,11,27,17
5509,Biloxi,Mississippi,30.396,-88.8853,2021,1,1,21,45,Elderly,13,Solar power,11,16,9,25,15
5510,Meridian,Mississippi,32.3643,-88.7037,2021,1,1,30,53,Low income,18,Wind power,16,21,12,29,18
5511,Olive Branch,Mississippi,34.9618,-89.8295,2021,1,1,19,42,Children,9,Hydroelectric,8,11,7,20,13
5512,Tupelo,Mississippi,34.2576,-88.7034,2021,1,1,28,50,Elderly,16,Geothermal,14,17,11,26,17
5513,Starkville,Mississippi,33.4504,-88.8184,2021,1,1,24,48,Low income,12,Solar power,13,15,10,24,15
5514,Pearl,Mississippi,32.2746,-90.1112,2021,1,1,31,53,Children,19,Wind power,17,20,13,28,18
5515,Oxford,Mississippi,34.3665,-89.5192,2021,1,1,22,46,Elderly,12,Hydroelectric,11,13,9,22,14
5516,Jackson,Mississippi,32.2988,-90.1848,2021,7,5,24,71,Children,10,Wind power,7,25,8,23,13
5517,Gulfport,Mississippi,30.3674,-89.0928,2021,9,10,28,84,Elderly,7,Solar power,9,24,12,20,14
5518,Southaven,Mississippi,34.9881,-90.0126,2021,10,12,30,89,Pregnant women,5,Hydroelectric,11,26,10,27,16
5519,Meridian,Mississippi,32.3643,-88.7037,2021,11,21,26,78,Low income,9,Solar power,8,23,11,22,13
5520,Vicksburg,Mississippi,32.3526,-90.8779,2021,12,2,32,96,Children,13,Wind power,12,29,12,25,15
5521,Biloxi,Mississippi,30.396,-88.8853,2021,7,9,22,66,Elderly,5,Hydroelectric,6,22,10,20,12
5522,Starkville,Mississippi,33.4504,-88.8184,2021,9,12,20,61,Pregnant women,3,Solar power,5,18,8,16,11
5523,Natchez,Mississippi,31.5604,-91.4032,2021,10,5,28,82,Low income,7,Wind power,8,24,12,21,14
5524,Greenwood,Mississippi,33.5162,-90.1793,2021,11,16,23,69,Children,9,Solar power,9,26,9,24,14
5525,Clarksdale,Mississippi,34.2001,-90.5709,2021,12,29,30,89,Elderly,5,Hydroelectric,10,29,10,26,15
5526,Laurel,Mississippi,31.6938,-89.1399,2021,8,8,21,63,Pregnant women,4,Wind power,10,25,11,16,17
5527,Kansas City,Missouri,39.0997,-94.5786,2021,1,1,57,66,Children,18,Solar power,17,31,18,39,19
5528,St. Louis,Missouri,38.627,-90.1994,2021,1,2,63,74,Elderly,14,Wind power,21,38,21,45,20
5529,Springfield,Missouri,37.208,-93.2923,2021,1,3,53,61,Pregnant women,12,Hydroelectric,13,26,14,33,16
5530,Independence,Missouri,39.0911,-94.4155,2021,1,4,61,71,Low income,16,Solar power,20,35,19,42,18
5531,Columbia,Missouri,38.9517,-92.3341,2021,1,5,45,52,Children,9,Wind power,16,27,15,32,15
5532,Lee's Summit,Missouri,38.9108,-94.3822,2021,1,6,59,69,Elderly,13,Hydroelectric,19,34,17,40,18
5533,O'Fallon,Missouri,38.8106,-90.6998,2021,1,7,48,56,Pregnant women,10,Solar power,14,24,13,30,14
5534,St. Joseph,Missouri,39.7675,-94.8467,2021,1,8,55,63,Low income,15,Wind power,18,30,17,36,17
5535,St. Charles,Missouri,38.7881,-90.4974,2021,1,9,44,51,Children,9,Hydroelectric,15,25,13,30,14
5536,Blue Springs,Missouri,39.0169,-94.2816,2021,1,10,56,64,Elderly,14,Solar power,18,31,17,37,17
5537,Florissant,Missouri,38.7892,-90.3226,2021,1,11,59,68,Pregnant women,16,Wind power,21,36,20,44,19
5538,Kansas City,Missouri,39.0997,-94.5786,2021,7,18,42,77,Children,10,Wind power,21,34,18,41,17
5539,St. Louis,Missouri,38.627,-90.1994,2021,10,5,53,92,Pregnant women,16,Solar power,23,46,22,60,19
5540,Springfield,Missouri,37.2083,-93.2923,2021,11,11,31,64,Elderly,8,Wind power,18,32,15,37,15
5541,Columbia,Missouri,38.9517,-92.3341,2021,2,14,38,83,Children,9,Solar power,22,38,18,47,17
5542,Independence,Missouri,39.0911,-94.4155,2021,5,2,47,81,Pregnant women,13,Wind power,25,42,20,55,19
5543,Lee's Summit,Missouri,38.9108,-94.3822,2021,9,1,35,73,Elderly,7,Solar power,19,29,13,33,14
5544,O'Fallon,Missouri,38.8106,-90.6998,2021,12,22,26,55,Children,6,Wind power,15,24,12,28,13
5545,St. Joseph,Missouri,39.7675,-94.8467,2021,6,12,51,89,Pregnant women,15,Solar power,24,40,19,50,18
5546,St. Charles,Missouri,38.7881,-90.4974,2021,4,28,43,79,Elderly,11,Wind power,23,36,17,43,16
5547,Blue Springs,Missouri,39.0169,-94.2816,2021,1,1,34,70,Children,8,Solar power,18,28,14,32,14
5548,Florissant,Missouri,38.7892,-90.3226,2021,8,9,49,87,Pregnant women,14,Wind power,26,40,20,53,18
5549,Billings,Montana,45.7833,-108.5007,2021,1,1,23,69,Children,4,Hydroelectric,11,14,8,20,12
5550,Missoula,Montana,46.8604,-114.0119,2021,1,2,12,44,Elderly,2,Wind power,8,8,7,14,9
5551,Bozeman,Montana,45.677,-111.0429,2021,1,3,15,50,Pregnant women,0,Solar power,10,12,8,16,10
5552,Helena,Montana,46.5927,-112.0361,2021,1,4,11,41,Children,1,Hydroelectric,7,10,6,12,9
5553,Butte,Montana,46.0038,-112.5348,2021,1,5,8,29,Elderly,0,Wind power,5,7,5,8,8
5554,Great Falls,Montana,47.4942,-111.283,2021,1,6,18,58,Pregnant women,3,Solar power,12,16,9,22,11
5555,Kalispell,Montana,48.1958,-114.3128,2021,1,7,13,47,Children,0,Hydroelectric,9,11,7,14,9
5556,Lewistown,Montana,47.0657,-109.4378,2021,1,8,14,49,Elderly,1,Wind power,9,12,8,15,10
5557,Livingston,Montana,45.6625,-110.5614,2021,1,9,10,36,Pregnant women,0,Solar power,7,9,6,11,9
5558,Miles City,Montana,46.4083,-105.8406,2021,1,10,9,33,Children,0,Hydroelectric,6,8,5,10,8
5559,Missoula,Montana,46.8604,-114.0119,2021,1,11,11,41,Elderly,2,Wind power,8,10,7,9,10
5560,Billings,Montana,45.7833,-108.5007,2021,1,1,12,50,Children,18,Solar power,8,4,6,6,8
5561,Missoula,Montana,46.8787,-113.9966,2021,1,1,8,35,Pregnant women,10,Wind power,5,3,5,3,8
5562,Bozeman,Montana,45.677,-111.0429,2021,1,1,6,30,Elderly,7,Hydroelectric,4,3,4,3,8
5563,Helena,Montana,46.5927,-112.0361,2021,1,1,10,45,Children,13,Solar power,6,4,5,3,8
5564,Kalispell,Montana,48.2025,-114.3139,2021,1,1,9,40,Pregnant women,9,Wind power,5,3,5,3,8
5565,Butte,Montana,45.9388,-112.4815,2021,1,1,7,35,Elderly,7,Hydroelectric,4,3,4,3,8
5566,Belgrade,Montana,45.7775,-111.1775,2021,1,1,6,30,Children,5,Solar power,4,3,4,3,8
5567,Livingston,Montana,45.6624,-110.5634,2021,1,1,5,25,Pregnant women,4,Wind power,3,3,4,3,8
5568,Miles City,Montana,46.4083,-105.8406,2021,1,1,11,50,Elderly,10,Hydroelectric,5,4,5,5,8
5569,Lewistown,Montana,47.0624,-109.4444,2021,1,1,8,35,Children,7,Solar power,5,3,5,3,8
5570,Anaconda,Montana,46.1253,-112.9479,2021,1,1,6,30,Pregnant women,5,Wind power,4,3,4,3,8
5571,Omaha,Nebraska,41.2565,-95.9345,2021,1,1,25,51,Low income,18,Wind power,10,19,9,42,9
5572,Lincoln,Nebraska,40.8144,-96.7026,2021,1,2,20,48,Children,13,Wind power,8,16,8,38,10
5573,Bellevue,Nebraska,41.1544,-95.9146,2021,1,3,28,58,Elderly,22,Solar power,13,25,11,47,11
5574,Grand Island,Nebraska,40.9264,-98.342,2021,1,4,33,66,Low income,27,Solar power,15,30,13,56,12
5575,Kearney,Nebraska,40.6994,-99.0814,2021,1,5,27,55,Children,16,Wind power,11,21,10,43,9
5576,Norfolk,Nebraska,42.0297,-97.4173,2021,1,6,22,47,Elderly,9,Solar power,9,17,8,38,10
5577,North Platte,Nebraska,41.1239,-100.7654,2021,1,7,37,71,Low income,31,Wind power,17,34,15,64,13
5578,Scottsbluff,Nebraska,41.8719,-103.6627,2021,1,8,40,78,Children,19,Solar power,19,36,16,71,14
5579,Beatrice,Nebraska,40.2686,-96.7453,2021,1,9,29,60,Elderly,10,Wind power,14,27,12,51,10
5580,Hastings,Nebraska,40.5868,-98.3886,2021,1,10,31,63,Low income,25,Solar power,16,31,14,58,12
5581,Lexington,Nebraska,40.7799,-99.7467,2021,1,11,26,53,Children,14,Wind power,10,19,9,42,9
